rapport,rapport
sortit,sortir
triste,triste
phrase,phrase
met,mettre
ouvrit,ouvrir
chaise,chaise
herbe,herbe
appartement,appartement
roi,roi
quitter,quitter
groupe,groupe
dirait,dire
grosse,gros
semaines,semaine
drôle,drôle
devenir,devenir
arrête,arrêter
ajouta,ajouter
sent,sentir
sentais,sentir
connu,connaître
aimer,aimer
salon,salon
conversation,conversation
sauf,sauf
immense,immense
cris,cri
tas,tas
réponse,réponse
voyez,voir
soi,soi
étrange,étrange
écoute,écouter
île,île
jeunesse,jeunesse
docteur,docteur
laissait,laisser
honte,honte
gorge,gorge
pièces,pièce
soldats,soldat
passa,passer
commence,commencer
fou,fou
tiens !,tiens
parole,parole
vacances,vacance
police,police
disant,dire
complètement,complètement
art,art
toile,toile
énorme,énorme
montrer,montrer
faute,faute
avions,avoir
marcher,marcher
allaient,aller
fenêtres,fenêtre
dur,dur
visite,visite
arrêter,arrêter
cents,cents
portes,porte
couloir,couloir
agissait,agir
doigt,doigt
oublié,oublier
entendait,entendre
rêve,rêve
suivre,suivre
ouvre,ouvrir
couleurs,couleur
conscience,conscience
centre,centre
porter,porter
ennemi,ennemi
trente,trente
siècle,siècle
grâce,grâce
gare,gare
espace,espace
entends,entendre
justement,justement
pensa,penser
francs,franc
rouges,rouge
douleur,douleur
arrivée,arrivée
premiers,premier
lève,lever
figure,figure
su,savoir
avance,avance
vraie,vrai
cigarette,cigarette
tranquille,tranquille
dites,dire
rentrer,rentrer
ferait,faire
papa,papa
devenait,devenir
demandait,demander
moitié,moitié
an,an
fauteuil,fauteuil
repas,repas
moments,moment
expliquer,expliquer
foi,foi
revenir,revenir
nombre,nombre
président,président
trou,trou
furent,être
cuir,cuir
serais,être
glace,glace
réalité,réalité
fil,fil
jaune,jaune
sept,sept
camp,camp
mettait,mettre
métier,métier
importance,importance
garçons,garçon
attendant,attendre
joues,joue
aura,avoir
parti,parti
intérêt,intérêt
neige,neige
léger,léger
faim,faim
sale,sale
grave,grave
vêtements,vêtement
puisse,pouvoir
commençait,commencer
servir,servir
pont,pont
chemise,chemise
visages,visage
attend,attendre
armes,arme
sentir,sentir
oublier,oublier
sûrement,sûrement
frères,frère
commencé,commencer
poser,poser
regardant,regarder
décidé,décider
agit,agir
venaient,venir
poste,poste
douce,doux
poussière,poussière
journaux,journal
terrible,terrible
croyait,croire
troupes,troupe
cinéma,cinéma
chapeau,chapeau
action,action
taille,taille
souviens,souvenir
malheur,malheur
blancs,blanc
somme,somme
absence,absence
sec,sec
nord,nord
changer,changer
plage,plage
naturellement,naturellement
cesse,cesse
aimé,aimer
courir,courir
celui-ci,celui-ci
croix,croix
cri,cri
parut,paraître
basse,bas
apprendre,apprendre
parfaitement,parfaitement
également,également
mauvaise,mauvais
lampe,lampe
secret,secret
mariage,mariage
disais,dire
volonté,volonté
trottoir,trottoir
large,large
pierres,pierre
pareil,pareil
finit,finir
revint,revenir
fête,fête
descendre,descendre
bouteille,bouteille
monte,monter
lors,lors
prends,prendre
empêcher,empêcher
courage,courage
certaine,certain
capable,capable
sentit,sentir
pensais,penser
certes,certes
images,image
auraient,avoir
anglais,anglais
vaut,valoir
peuvent,pouvoir
posé,poser
expression,expression
militaire,militaire
étage,étage
pointe,pointe
côtés,côté
chevaux,cheval
finir,finir
changé,changer
tourner,tourner
passion,passion
surprise,surprise
garder,garder
regards,regard
oeuvre,oeuvre
noms,nom
midi,midi
fallu,falloir
sorti,sortir
laissa,laisser
plan,plan
lunettes,lunette
travailler,travailler
reprendre,reprendre
amitié,amitié
alla,aller
courant,courant
histoires,histoire
pâle,pâle
pouvaient,pouvoir
arbre,arbre
objet,objet
solitude,solitude
lever,lever
unique,unique
tantôt,tantôt
spectacle,spectacle
cherche,chercher
rose,rose
faux,faux
seconde,seconde
malade,malade
morts,mort
hauteur,hauteur
douceur,douceur
asseoir,asseoir
sortie,sortie
durant,durant
politique,politique
nuits,nuit
fatigue,fatigue
calme,calme
posa,poser
prince,prince
tuer,tuer
longs,long
légèrement,légèrement
avis,avis
oiseaux,oiseau
pourrais,pouvoir
terrain,terrain
raconter,raconter
port,port
prison,prison
gagner,gagner
cul,cul
théâtre,théâtre
imaginer,imaginer
bataille,bataille
appeler,appeler
personnes,personne
pattes,patte
nouvelles,nouveau
beaux,beau
pleurer,pleurer
absolument,absolument
derniers,dernier
château,château
entendit,entendre
rencontre,rencontre
lune,lune
coucher,coucher
bête,bête
entend,entendre
proche,proche
vouloir,vouloir
entière,entier
uns,uns
ouverte,ouvert
viennent,venir
paquet,paquet
destin,destin
autrement,autrement
rapidement,rapidement
noires,noir
forte,fort
montait,monter
belles,beau
attends,attendre
reconnaître,reconnaître
mademoiselle,mademoiselle
lait,lait
resté,rester
voitures,voiture
têtes,tête
jeter,jeter
bonnes,bon
retourna,retourner
glisser,glisser
branches,branche
allemands,allemand
horreur,horreur
attente,attente
raisons,raison
merde,merde
lignes,ligne
faudra,falloir
devaient,devoir
cessé,cesser
bateau,bateau
terrasse,terrasse
horizon,horizon
cinquante,cinquante
ministre,ministre
jeta,jeter
carte,carte
tapis,tapis
printemps,printemps
passant,passer
fasse,faire
tourne,tourner
minute,minute
empire,empire
médecin,médecin
blanches,blanc
angoisse,angoisse
masse,masse
faisais,faire
venue,venir
quelquefois,quelquefois
prêt,prêt
aider,aider
mince,mince
tombe,tomber
continuait,continuer
premières,premier
répondu,répondre
quitté,quitter
camarades,camarade
éviter,éviter
numéro,numéro
dîner,dîner
croit,croire
certainement,certainement
suffit,suffire
rejoindre,rejoindre
pages,page
fera,faire
trouva,trouver
seraient,être
devient,devenir
traits,trait
tendresse,tendresse
peinture,peinture
faite,faire
gars,gars
chat,chat
ancien,ancien
vert,vert
salut,salut
manteau,manteau
machine,machine
comité,comité
finalement,finalement
disparu,disparaître
tourna,tourner
palais,palais
doux,doux
menton,menton
deuxième,deuxième
sort,sortir
papiers,papier
laissant,laisser
univers,univers
longuement,longuement
payer,payer
murmura,murmurer
moyens,moyen
égard,égard
bruits,bruit
soirée,soirée
rendait,rendre
événements,événement
conseil,conseil
heureuse,heureux
lu,lire
existe,exister
pitié,pitié
pantalon,pantalon
tableau,tableau
morceau,morceau
rappelle,rappeler
propres,propre
dessus,dessus
celle-ci,celle-ci
attitude,attitude
quart,quart
marché,marché
croyais,croire
battre,battre
sueur,sueur
allé,aller
victoire,victoire
troisième,troisième
objets,objet
retourner,retourner
aimais,aimer
bons,bon
allure,allure
acheter,acheter
connaît,connaître
celui-là,celui-là
revenait,revenir
occuper,occuper
entier,entier
appel,appel
vécu,vivre
lourde,lourd
sûre,sûr
société,société
paupières,paupière
essayer,essayer
ouvert,ouvrir
frais,frais
autorité,autorité
toucher,toucher
reçu,recevoir
écouter,écouter
remettre,remettre
ordres,ordre
neuf,neuf
déjeuner,déjeuner
kilomètres,kilomètre
page,page
fumée,fumée
semblaient,sembler
connaissance,connaissance
aube,aube
réussi,réussir
cria,crier
veste,veste
contact,contact
vaste,vaste
vieilles,vieux
secondes,seconde
problème,problème
demi,demi
tire,tirer
quai,quai
croyez,croire
retrouvé,retrouver
plaît,plaire
etc,etc
verres,verre
aventure,aventure
photo,photo
vitesse,vitesse
toit,toit
chiens,chien
résistance,résistance
instants,instant
amie,ami
ressemblait,ressembler
bêtes,bête
tenu,tenir
raconte,raconter
lieux,lieu
sois,être
rapide,rapide
intention,intention
soient,être
siècles,siècle
position,position
nu,nu
ceci,ceci
succès,succès
rendez-vous,rendez-vous
phrases,phrase
voie,voie
imagine,imaginer
devais,devoir
chasse,chasse
merci,merci
vivait,vivre
détails,détail
violence,violence
pouvez,pouvoir
bleue,bleu
titre,titre
tiré,tirer
inutile,inutile
marches,marche
champs,champ
au-delà,au-delà
double,double
compter,compter
resta,rester
pensées,pensée
distance,distance
silhouette,silhouette
humeur,humeur
bar,bar
cherchait,chercher
santé,santé
folie,folie
parfum,parfum
lieutenant,lieutenant
combat,combat
bande,bande
jadis,jadis
boue,boue
aide,aide
crâne,crâne
étoiles,étoile
devenue,devenir
boulevard,boulevard
entra,entrer
c'est-à-dire,c'est-à-dire
but,but
seins,sein
seigneur,seigneur
col,col
vaguement,vaguement
jolie,joli
champ,champ
assise,asseoir
grosses,gros
tort,tort
repris,reprendre
répond,répondre
regardé,regarder
certaines,certaines
surface,surface
revient,revenir
queue,queue
devrait,devoir
comte,comte
choix,choix
heureusement,heureusement
commença,commencer
roman,roman
juin,juin
vieil,vieil
tendit,tendre
course,course
content,content
truc,truc
abri,abri
points,point
diable,diable
caisse,caisse
éclat,éclat
sentiments,sentiment
immeuble,immeuble
découvrir,découvrir
sortait,sortir
aise,aise
bonjour,bonjour
retourne,retourner
radio,radio
preuve,preuve
discours,discours
continue,continuer
paysage,paysage
cartes,carte
tournait,tourner
mec,mec
hôpital,hôpital
offrir,offrir
nuages,nuage
surpris,surprendre
soie,soie
rares,rare
jouait,jouer
jambe,jambe
creux,creux
copains,copain
balles,balle
personnage,personnage
montagne,montagne
matière,matière
curiosité,curiosité
os,os
serai,être
put,pouvoir
membres,membre
important,important
août,août
maladie,maladie
froide,froid
professeur,professeur
naissance,naissance
film,film
haine,haine
grise,gris
recevoir,recevoir
lueur,lueur
tombait,tomber
senti,sentir
nus,nu
seuil,seuil
pose,poser
sacs,sac
manquait,manquer
moyen,moyen
assit,asseoir
obscurité,obscurité
marchait,marcher
miroir,miroir
véritable,véritable
nuque,nuque
gloire,gloire
cuisses,cuisse
alliés,allié
nécessaire,nécessaire
cacher,cacher
rêves,rêve
banc,banc
arrêté,arrêter
nationale,national
mouvements,mouvement
mine,mine
douze,douze
expérience,expérience
suivi,suivre
prenant,prendre
échapper,échapper
eux-mêmes,eux-mêmes
dernières,dernier
tombé,tomber
poing,poing
oiseau,oiseau
émotion,émotion
britannique,britannique
légère,léger
profond,profond
défense,défense
décision,décision
chaussures,chaussure
barbe,barbe
auquel,auquel
seront,être
commandant,commandant
retrouve,retrouver
juillet,juillet
caractère,caractère
arriva,arriver
valise,valise
maîtresse,maîtresse
humaine,humain
génie,génie
nouveaux,nouveau
crier,crier
ferme,ferme
couple,couple
animal,animal
fus,être
tristesse,tristesse
mode,mode
éléments,élément
angle,angle
tué,tuer
avion,avion
arrêt,arrêt
amant,amant
mise,mettre
tenant,tenir
ouvrait,ouvrir
curé,curé
bouger,bouger
sexe,sexe
fortune,fortune
chaud,chaud
plafond,plafond
joue,joue
feuille,feuille
donna,donner
soldat,soldat
millions,million
justice,justice
siège,siège
rendu,rendre
pomme,pomme
folle,fou
doivent,devoir
mai,mai
imagination,imagination
conditions,condition
condition,condition
plateau,plateau
pousser,pousser
essayé,essayer
magasin,magasin
écoutait,écouter
hippo,hippo
crainte,crainte
tendre,tendre
sert,servir
désespoir,désespoir
chaude,chaud
aperçut,apercevoir
soin,soin
con,con
jette,jeter
êtres,être
danger,danger
dames,dame
style,style
répondait,répondre
lesquels,lesquels
jeté,jeter
françaises,français
rencontré,rencontrer
morte,mourir
tiens,tenir
libération,libération
voyons,voir
hâte,hâte
balle,balle
vides,vide
suffisait,suffire
pur,pur
savent,savoir
linge,linge
joli,joli
choisi,choisir
sœurs,soeur
soeurs,soeur
poches,poche
loi,loi
souriait,sourire
plat,plat
curieux,curieux
couteau,couteau
thé,thé
prie,prier
dut,devoir
costume,costume
chauffeur,chauffeur
rage,rage
puissance,puissance
disent,dire
dépit,dépit
rencontrer,rencontrer
adresse,adresse
revoir,revoir
nue,nu
grille,grille
espère,espérer
quarante,quarante
rapports,rapport
rideau,rideau
héros,héros
charme,charme
septembre,septembre
repos,repos
continuer,continuer
commandement,commandement
voudrait,vouloir
retard,retard
officiers,officier
études,étude
sauter,sauter
préparer,préparer
chaîne,chaîne
afin de,afin de
bain,bain
souriant,sourire
paille,paille
normal,normal
fleur,fleur
automne,automne
rires,rire
poil,poil
fraîche,frais
colonel,colonel
sérieux,sérieux
ombres,ombre
qualité,qualité
pût,pouvoir
national,national
là-haut,là-haut
foutre,foutre
approcha,approcher
voyant,voir
silencieux,silencieux
prise,prendre
jeux,jeu
immédiatement,immédiatement
rythme,rythme
riche,riche
lourd,lourd
commencer,commencer
servait,servir
revenu,revenir
respect,respect
promis,promettre
promenade,promenade
cercle,cercle
mission,mission
merci !,merci
usage,usage
système,système
passaient,passer
meubles,meuble
circonstances,circonstance
relations,relation
lecture,lecture
signes,signe
fruits,fruit
cave,cave
poussé,pousser
eaux,eau
riant,rire
dormait,dormir
pousse,pousser
métal,métal
maigre,maigre
connaissais,connaître
rentre,rentrer
bizarre,bizarre
pensez,penser
vif,vif
valait,valoir
répéta,répéter
montre,montre
extrême,extrême
clients,client
auparavant,auparavant
lesquelles,lesquelles
morceaux,morceau
marbre,marbre
manque,manquer
flics,flic
défendre,défendre
venez,venir
opération,opération
viande,viande
inquiétude,inquiétude
vitre,vitre
villes,ville
tabac,tabac
moteur,moteur
la mienne,mienne
comprenait,comprendre
vol,vol
taxi,taxi
pareille,pareil
vivant,vivant
envoyer,envoyer
empêche,empêcher
vague,vague
révolution,révolution
revanche,revanche
épais,épais
couverture,couverture
traces,trace
pleins,plein
draps,drap
faible,faible
crie,crier
avenue,avenue
valeur,valeur
grange,grange
fis,faire
couché,coucher
presse,presse
la sienne,sienne
volontiers,volontiers
suivait,suivre
secours,secours
atteindre,atteindre
venus,venir
souffrir,souffrir
ressemble,ressembler
levé,lever
parlaient,parler
paraître,paraître
malheureux,malheureux
conduire,conduire
vain,vain
milliers,millier
chargé,charger
bu,boire
rend,rendre
métro,métro
ailes,aile
recherche,recherche
portant,porter
photos,photo
entièrement,entièrement
bains,bain
remarqué,remarquer
projet,projet
plaine,plaine
court,court
cimetière,cimetière
anciens,ancien
souci,souci
problèmes,problème
pire,pire
boîtes,boîte
alcool,alcool
tira,tirer
essaie,essayer
mystère,mystère
comptoir,comptoir
travaux,travail
misère,misère
dedans,dedans
trace,trace
note,note
fusil,fusil
fleuve,fleuve
portrait,portrait
pente,pente
remis,remettre
lisait,lire
directement,directement
désordre,désordre
veulent,vouloir
région,région
ouais,ouais
équilibre,équilibre
cousin,cousin
sourcils,sourcil
réserve,réserve
pauvres,pauvre
parla,parler
sécurité,sécurité
sommet,sommet
restaurant,restaurant
onze,onze
camarade,camarade
assurer,assurer
tourné,tourner
retraite,retraite
formes,forme
énormes,énorme
enfer,enfer
décor,décor
bref,bref
uniforme,uniforme
tables,table
servi,servir
parc,parc
lança,lancer
incapable,incapable
fesses,fesse
chagrin,chagrin
retenir,retenir
porté,porter
naturel,naturel
luxe,luxe
journées,journée
différence,différence
secrétaire,secrétaire
fièvre,fièvre
armoire,armoire
remonter,remonter
verte,vert
efforts,effort
flamme,flamme
boule,boule
accent,accent
vis,voir
types,type
précis,précis
penses,penser
maréchal,maréchal
humide,humide
explique,expliquer
ennui,ennui
raconté,raconter
notes,note
messieurs,monsieur
chats,chat
minuscule,minuscule
indifférence,indifférence
claire,clair
rideaux,rideau
riait,rire
profonde,profond
détail,détail
crise,crise
trait,trait
public,public
passent,passer
domaine,domaine
trouvais,trouver
récit,récit
erreur,erreur
vieillard,vieillard
rigueur,rigueur
obtenir,obtenir
libres,libre
évidence,évidence
rit,rire
embrasser,embrasser
couler,couler
probablement,probablement
poussa,pousser
traverser,traverser
élan,élan
choc,choc
jusque,jusque
drifter,drifter
hautes,haut
taches,tache
pourra,pouvoir
lutte,lutte
gentil,gentil
cigarettes,cigarette
répète,répéter
gardait,garder
rare,rare
quels,quels
toits,toit
rang,rang
pis,pis
personnages,personnage
firent,faire
bel,beau
sensation,sensation
satisfaction,satisfaction
occupe,occuper
jardins,jardin
certitude,certitude
arrêtait,arrêter
arme,arme
ancienne,ancien
nombreux,nombreux
môme,môme
facilement,facilement
larges,large
voulut,vouloir
talons,talon
solution,solution
sauver,sauver
gardé,garder
séjour,séjour
prétexte,prétexte
littérature,littérature
décida,décider
bibliothèque,bibliothèque
attendais,attendre
feux,feu
disparaître,disparaître
désert,désert
tiède,tiède
saisit,saisir
routes,route
régime,régime
trucs,truc
particulièrement,particulièrement
groupes,groupe
date,date
comprit,comprendre
accident,accident
accepter,accepter
réfléchir,réfléchir
mépris,mépris
aille,aller
services,service
rivière,rivière
ridicule,ridicule
devrais,devoir
lycée,lycée
expliqua,expliquer
bottes,botte
trouvaient,trouver
poignée,poignée
invisible,invisible
pommes,pomme
octobre,octobre
cheminée,cheminée
assiette,assiette
robes,robe
intelligence,intelligence
huile,huile
bébé,bébé
préfère,préférer
